internal_id,annotator,policy,Paris Agreement,Green New Deal,Executive action,Emergency declaration,(De)regulation and laws,Renewable energy,Emission reduction,Oil and gas industry,Other climate policy
2108,17,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
2113,3,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,0,1,1,1,1,0
2113,17,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,0,1,1,1,1,0
2115,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2115,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2117,3,"['Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,0,1,1,1,0
2117,17,"['Emission reduction', 'Oil and gas industry']",0,0,0,0,0,0,1,1,0
2118,3,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,0,1,1,0
2118,17,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,0,1,1,0
2120,3,['Renewable energy'],0,0,0,0,0,1,0,0,0
2120,17,['Renewable energy'],0,0,0,0,0,1,0,0,0
2121,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2121,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2123,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2123,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2126,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2126,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2127,3,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,0,1,1,0
2127,17,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,0,1,1,0
2128,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2128,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2129,3,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",1,0,1,0,1,1,1,1,1
2129,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,1,1,1,1,0
2132,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
2132,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
2133,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
2133,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
2134,3,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
2134,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
2138,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2138,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2139,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2139,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2144,3,"['Executive action', 'Renewable energy', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,1,1,0,1
2144,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,1,1,0,1
2151,3,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
2151,17,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
2153,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2153,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2156,3,['Executive action'],0,0,1,0,0,0,0,0,0
2156,17,['Executive action'],0,0,1,0,0,0,0,0,0
2157,3,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
2157,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
2159,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2159,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2160,3,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
2160,17,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
2164,3,['Paris Agreement'],1,0,0,0,0,0,0,0,0
2164,17,['Paris Agreement'],1,0,0,0,0,0,0,0,0
2166,3,"['Paris Agreement', 'Renewable energy']",1,0,0,0,0,1,0,0,0
2166,17,"['Paris Agreement', 'Renewable energy']",1,0,0,0,0,1,0,0,0
2168,3,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
2168,17,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
2170,3,['Executive action'],0,0,1,0,0,0,0,0,0
2170,17,['Executive action'],0,0,1,0,0,0,0,0,0
2178,3,"['(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,0,0,1,1,0,1,0
2178,17,"['(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,0,0,1,1,0,1,0
2191,3,['Other climate policy'],0,0,0,0,0,0,0,0,1
2191,17,['Other climate policy'],0,0,0,0,0,0,0,0,1
2195,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2195,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2198,3,['Executive action'],0,0,1,0,0,0,0,0,0
2198,17,['Executive action'],0,0,1,0,0,0,0,0,0
2202,3,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
2202,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
2206,3,['Executive action'],0,0,1,0,0,0,0,0,0
2206,17,['Executive action'],0,0,1,0,0,0,0,0,0
2207,3,['Executive action'],0,0,1,0,0,0,0,0,0
2207,17,['Executive action'],0,0,1,0,0,0,0,0,0
2209,3,['Green New Deal'],0,1,0,0,0,0,0,0,0
2209,17,['Green New Deal'],0,1,0,0,0,0,0,0,0
2215,3,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
2215,17,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
2216,3,"['Green New Deal', 'Executive action', 'Emission reduction']",0,1,1,0,0,0,1,0,0
2216,17,"['Green New Deal', 'Executive action', 'Emission reduction']",0,1,1,0,0,0,1,0,0
2217,3,"['Executive action', '(De)regulation and laws', 'Emission reduction']",0,0,1,0,1,0,1,0,0
2217,17,"['Executive action', '(De)regulation and laws', 'Emission reduction']",0,0,1,0,1,0,1,0,0
2218,3,"['Green New Deal', 'Executive action', 'Emergency declaration', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,1,1,1,1,1,0
2218,17,"['Green New Deal', 'Executive action', 'Emergency declaration', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,1,1,1,1,1,0
2219,3,"['(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Other climate policy']",0,0,0,0,1,1,1,0,1
2219,17,"['(De)regulation and laws', 'Renewable energy', 'Emission reduction']",0,0,0,0,1,1,1,0,0
2224,3,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
2224,17,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
2227,3,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
2227,17,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
2230,3,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
2230,17,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
2233,3,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,0,1,1,1,1,0
2233,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,1,1,1,0
2234,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry', 'Other climate policy']",1,0,1,0,0,1,0,1,1
2234,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry', 'Other climate policy']",1,0,1,0,0,1,0,1,1
2236,3,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
2236,17,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
2239,3,['Emission reduction'],0,0,0,0,0,0,1,0,0
2239,17,['Emission reduction'],0,0,0,0,0,0,1,0,0
2248,3,"['Paris Agreement', 'Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",1,1,1,0,1,1,1,1,1
2248,17,"['Paris Agreement', 'Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,1,1,0,1,1,1,1,0
2249,3,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
2249,17,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
2253,3,"['(De)regulation and laws', 'Oil and gas industry']",0,0,0,0,1,0,0,1,0
2253,17,"['(De)regulation and laws', 'Oil and gas industry']",0,0,0,0,1,0,0,1,0
2257,3,['Executive action'],0,0,1,0,0,0,0,0,0
2257,17,['Executive action'],0,0,1,0,0,0,0,0,0
2260,3,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Other climate policy']",0,0,1,0,1,1,1,0,1
2260,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Other climate policy']",0,0,1,0,1,1,1,0,1
2265,3,"['Green New Deal', '(De)regulation and laws', 'Oil and gas industry']",0,1,0,0,1,0,0,1,0
2265,17,"['Green New Deal', '(De)regulation and laws', 'Oil and gas industry']",0,1,0,0,1,0,0,1,0
2266,3,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
2266,17,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
2267,3,"['Green New Deal', 'Emission reduction', 'Oil and gas industry']",0,1,0,0,0,0,1,1,0
2267,17,"['Green New Deal', 'Emission reduction', 'Oil and gas industry']",0,1,0,0,0,0,1,1,0
2270,3,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
2270,17,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
2271,3,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
2271,17,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
