,internal_id,media_outlet,climate_change,attitude,policy
1465,821,CBS,Neutral,Neutral,Does not mention
1466,822,CBS,Acknowledges,Expresses climate concern,Does not mention
1467,822,CBS,Acknowledges,Expresses climate concern,Does not mention
1468,823,CNN,Neutral,Neutral,Does not mention
1469,823,CNN,Neutral,Neutral,Does not mention
1470,824,Fox,Neutral,Neutral,Does not mention
1471,824,Fox,Neutral,Neutral,Does not mention
1472,825,CBS,Acknowledges,Expresses climate concern,Does not mention
1473,825,CBS,Acknowledges,Expresses climate concern,Does not mention
1474,826,Fox,Neutral,Expresses opposition to climate concern,Does not mention
1475,826,Fox,Neutral,Neutral,Does not mention
1476,827,CBS,Neutral,Neutral,Does not mention
1477,827,CBS,Neutral,Neutral,Does not mention
1478,828,ABC,Acknowledges,Expresses climate concern,Supports
1479,828,ABC,Acknowledges,Expresses climate concern,Supports
1480,829,CNN,Neutral,Neutral,Does not mention
1481,829,CNN,Neutral,Neutral,Does not mention
1482,830,CNN,Neutral,Neutral,Does not mention
1483,830,CNN,Neutral,Neutral,Does not mention
1484,831,CNN,Acknowledges,Expresses climate concern,Does not mention
1485,831,CNN,Acknowledges,Expresses climate concern,Does not mention
1486,832,Fox,Neutral,Expresses opposition to climate concern,Opposes
1487,832,Fox,Neutral,Expresses opposition to climate concern,Opposes
1488,833,Fox,Neutral,Neutral,Neutral
1489,833,Fox,Neutral,Neutral,Neutral
1490,834,MSNBC,Neutral,Neutral,Does not mention
1491,834,MSNBC,Neutral,Expresses climate concern,Does not mention
1492,836,CNN,Neutral,Neutral,Does not mention
1493,836,CNN,Neutral,Neutral,Does not mention
1494,837,CNN,Neutral,Neutral,Does not mention
1495,837,CNN,Neutral,Neutral,Does not mention
1496,838,MSNBC,Acknowledges,Expresses climate concern,Does not mention
1497,838,MSNBC,Acknowledges,Expresses climate concern,Supports
1498,839,CNN,Acknowledges,Expresses climate concern,Does not mention
1499,839,CNN,Neutral,Expresses climate concern,Supports
1500,840,CNN,Acknowledges,Expresses climate concern,Does not mention
1501,840,CNN,Acknowledges,Expresses climate concern,Does not mention
1502,841,CNN,Neutral,Neutral,Does not mention
1503,841,CNN,Neutral,Neutral,Does not mention
1504,842,NBC,Neutral,Neutral,Does not mention
1505,842,NBC,Neutral,Neutral,Does not mention
1506,843,ABC,Neutral,Debate,Does not mention
1507,843,ABC,Neutral,Debate,Does not mention
1508,844,MSNBC,Neutral,Neutral,Does not mention
1509,844,MSNBC,Neutral,Expresses climate concern,Does not mention
1510,845,CNN,Neutral,Neutral,Does not mention
1511,845,CNN,Acknowledges,Expresses climate concern,Does not mention
1512,846,NBC,Neutral,Neutral,Does not mention
1513,846,NBC,Neutral,Neutral,Does not mention
1514,848,CBS,Acknowledges,Expresses climate concern,Does not mention
1515,848,CBS,Acknowledges,Expresses climate concern,Does not mention
1516,849,ABC,Neutral,Neutral,Does not mention
1517,849,ABC,Neutral,Expresses climate concern,Does not mention
1518,850,CNN,Neutral,Neutral,Does not mention
1519,850,CNN,Neutral,Neutral,Does not mention
1520,852,Fox,Neutral,Neutral,Does not mention
1521,852,Fox,Neutral,Neutral,Does not mention
1522,853,MSNBC,Neutral,Expresses climate concern,Does not mention
1523,853,MSNBC,Neutral,Expresses climate concern,Does not mention
1524,854,CBS,Neutral,Neutral,Does not mention
1525,854,CBS,Neutral,Neutral,Does not mention
1526,855,Fox,Acknowledges,Neutral,Does not mention
1527,855,Fox,Acknowledges,Neutral,Does not mention
1528,856,MSNBC,Acknowledges,Expresses climate concern,Debate
1529,856,MSNBC,Debate,Debate,Debate
1530,857,CNN,Acknowledges,Expresses climate concern,Does not mention
1531,857,CNN,Acknowledges,Expresses climate concern,Does not mention
1532,859,MSNBC,Neutral,Neutral,Does not mention
1533,859,MSNBC,Neutral,Neutral,Does not mention
1534,860,CNN,Neutral,Neutral,Does not mention
1535,860,CNN,Neutral,Neutral,Does not mention
1536,864,Fox,Neutral,Neutral,Does not mention
1537,864,Fox,Neutral,Neutral,Does not mention
1538,865,CBS,Acknowledges,Expresses climate concern,Supports
1539,865,CBS,Acknowledges,Expresses climate concern,Supports
1540,866,CNN,Acknowledges,Expresses climate concern,Does not mention
1541,866,CNN,Acknowledges,Expresses climate concern,Does not mention
1542,867,CNN,Neutral,Expresses climate concern,Does not mention
1543,867,CNN,Acknowledges,Expresses climate concern,Does not mention
1544,868,CNN,Acknowledges,Expresses climate concern,Does not mention
1545,868,CNN,Acknowledges,Expresses climate concern,Does not mention
1546,869,MSNBC,Neutral,Expresses climate concern,Supports
1547,869,MSNBC,Neutral,Neutral,Supports
1548,870,Fox,Neutral,Neutral,Does not mention
1549,870,Fox,Neutral,Neutral,Does not mention
1550,872,ABC,Acknowledges,Neutral,Does not mention
1551,872,ABC,Acknowledges,Neutral,Does not mention
1552,873,NBC,Acknowledges,Expresses climate concern,Does not mention
1553,873,NBC,Acknowledges,Expresses climate concern,Does not mention
1554,874,CBS,Acknowledges,Expresses climate concern,Does not mention
1555,874,CBS,Acknowledges,Expresses climate concern,Does not mention
1556,875,Fox,Neutral,Neutral,Does not mention
1557,875,Fox,Neutral,Neutral,Does not mention
1558,876,CNN,Neutral,Neutral,Does not mention
1559,876,CNN,Neutral,Neutral,Does not mention
1560,877,MSNBC,Neutral,Neutral,Does not mention
1561,877,MSNBC,Acknowledges,Neutral,Neutral
1562,878,ABC,Neutral,Neutral,Does not mention
1563,878,ABC,Neutral,Neutral,Does not mention
1564,879,PBS,Acknowledges,Expresses climate concern,Does not mention
1565,879,PBS,Acknowledges,Expresses climate concern,Does not mention
1566,880,CNN,Acknowledges,Expresses climate concern,Does not mention
1567,880,CNN,Acknowledges,Expresses climate concern,Does not mention
1568,881,CNN,Neutral,Neutral,Does not mention
1569,881,CNN,Neutral,Neutral,Does not mention
1570,882,CNN,Acknowledges,Expresses climate concern,Does not mention
1571,882,CNN,Acknowledges,Expresses climate concern,Does not mention
1572,883,NBC,Acknowledges,Expresses climate concern,Does not mention
1573,883,NBC,Acknowledges,Expresses climate concern,Does not mention
1574,884,CBS,Neutral,Neutral,Does not mention
1575,884,CBS,Neutral,Neutral,Does not mention
1576,885,CNN,Debate,Debate,Opposes
1577,886,CNN,Neutral,Neutral,Neutral
1578,886,CNN,Neutral,Neutral,Neutral
1579,888,PBS,Debate,Debate,Debate
1580,888,PBS,Debate,Debate,Debate
1581,889,Fox,Neutral,Neutral,Does not mention
1582,889,Fox,Neutral,Neutral,Does not mention
1583,890,Fox,Neutral,Neutral,Does not mention
1584,890,Fox,Neutral,Neutral,Does not mention
1585,892,CBS,Neutral,Neutral,Does not mention
1586,892,CBS,Neutral,Neutral,Does not mention
1587,893,CNN,Neutral,Neutral,Neutral
1588,893,CNN,Neutral,Neutral,Neutral
1589,894,Fox,Denies,Neutral,Does not mention
1590,894,Fox,Denies,Neutral,Does not mention
1591,895,MSNBC,Acknowledges,Expresses climate concern,Does not mention
1592,895,MSNBC,Acknowledges,Expresses climate concern,Debate
1593,896,Fox,Neutral,Neutral,Does not mention
1594,896,Fox,Neutral,Neutral,Does not mention
1595,897,MSNBC,Neutral,Neutral,Does not mention
1596,897,MSNBC,Neutral,Neutral,Does not mention
1597,898,CNN,Acknowledges,Expresses climate concern,Supports
1598,898,CNN,Acknowledges,Expresses climate concern,Supports
1599,899,Fox,Neutral,Expresses opposition to climate concern,Does not mention
1600,900,ABC,Acknowledges,Expresses climate concern,Does not mention
1601,900,ABC,Acknowledges,Expresses climate concern,Does not mention
1602,901,MSNBC,Neutral,Neutral,Does not mention
1603,901,MSNBC,Neutral,Neutral,Does not mention
1604,902,CNN,Acknowledges,Expresses climate concern,Does not mention
1605,902,CNN,Acknowledges,Expresses climate concern,Does not mention
1606,903,CBS,Acknowledges,Expresses climate concern,Does not mention
1607,903,CBS,Acknowledges,Expresses climate concern,Does not mention
1608,904,Fox,Neutral,Neutral,Does not mention
1609,904,Fox,Neutral,Neutral,Does not mention
1610,905,MSNBC,Neutral,Neutral,Does not mention
1611,905,MSNBC,Neutral,Neutral,Does not mention
1612,906,ABC,Acknowledges,Neutral,Does not mention
1613,906,ABC,Acknowledges,Neutral,Does not mention
1614,907,CNN,Acknowledges,Expresses climate concern,Supports
1615,907,CNN,Acknowledges,Expresses climate concern,Supports
1616,908,CNN,Neutral,Neutral,Does not mention
1617,908,CNN,Neutral,Neutral,Does not mention
1618,909,CNN,Neutral,Neutral,Does not mention
1619,909,CNN,Neutral,Neutral,Does not mention
1620,910,MSNBC,Acknowledges,Expresses climate concern,Does not mention
1621,910,MSNBC,Acknowledges,Expresses climate concern,Does not mention
1622,911,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
1623,911,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
1624,912,CNN,Acknowledges,Expresses climate concern,Does not mention
1625,912,CNN,Acknowledges,Expresses climate concern,Does not mention
1626,913,MSNBC,Acknowledges,Expresses climate concern,Supports
1627,913,MSNBC,Acknowledges,Expresses climate concern,Supports
1628,914,CNN,Acknowledges,Expresses climate concern,Supports
1629,914,CNN,Acknowledges,Expresses climate concern,Supports
1630,915,CNN,Neutral,Neutral,Does not mention
1631,915,CNN,Neutral,Neutral,Does not mention
1632,916,PBS,Neutral,Neutral,Does not mention
1633,916,PBS,Neutral,Neutral,Does not mention
1634,917,Fox,Acknowledges,Neutral,Opposes
1635,917,Fox,Acknowledges,Neutral,Neutral
1636,919,CNN,Neutral,Neutral,Does not mention
1637,919,CNN,Neutral,Neutral,Does not mention
1638,920,MSNBC,Acknowledges,Expresses climate concern,Supports
1639,920,MSNBC,Acknowledges,Expresses climate concern,Supports
1640,922,CNN,Neutral,Expresses climate concern,Does not mention
1641,922,CNN,Neutral,Expresses climate concern,Does not mention
1642,923,CBS,Acknowledges,Expresses climate concern,Does not mention
1643,923,CBS,Acknowledges,Expresses climate concern,Does not mention
1644,924,Fox,Neutral,Neutral,Opposes
1645,924,Fox,Neutral,Neutral,Opposes
1646,925,CNN,Neutral,Neutral,Does not mention
1647,925,CNN,Neutral,Neutral,Does not mention
1648,926,CBS,Neutral,Expresses climate concern,Does not mention
1649,926,CBS,Neutral,Expresses climate concern,Does not mention
1650,927,CNN,Acknowledges,Expresses climate concern,Does not mention
1651,927,CNN,Acknowledges,Expresses climate concern,Does not mention
1652,928,MSNBC,Acknowledges,Expresses climate concern,Supports
1653,928,MSNBC,Acknowledges,Expresses climate concern,Supports
1654,929,CNN,Neutral,Neutral,Does not mention
1655,929,CNN,Neutral,Neutral,Does not mention
1656,930,MSNBC,Neutral,Neutral,Does not mention
1657,930,MSNBC,Neutral,Neutral,Does not mention
1658,931,Fox,Neutral,Neutral,Does not mention
1659,931,Fox,Neutral,Neutral,Does not mention
1660,932,MSNBC,Acknowledges,Neutral,Does not mention
1661,932,MSNBC,Acknowledges,Expresses climate concern,
1662,933,CNN,Acknowledges,Expresses climate concern,Supports
1663,933,CNN,Acknowledges,Expresses climate concern,Supports
1664,934,CNN,Acknowledges,Expresses climate concern,Supports
1665,934,CNN,Acknowledges,Expresses climate concern,Supports
1666,935,MSNBC,Acknowledges,Expresses climate concern,Neutral
1667,935,MSNBC,Acknowledges,Expresses climate concern,Neutral
1668,936,CBS,Neutral,Expresses climate concern,Does not mention
1669,936,CBS,Neutral,Neutral,Does not mention
1670,937,CNN,Neutral,Expresses climate concern,Does not mention
1671,937,CNN,Neutral,Expresses climate concern,Does not mention
1672,938,Fox,Neutral,Neutral,Does not mention
1673,938,Fox,Neutral,Neutral,Does not mention
1674,939,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
1675,939,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
1676,940,CNN,Acknowledges,Expresses climate concern,Supports
1677,940,CNN,Acknowledges,Expresses climate concern,Supports
1678,941,PBS,Acknowledges,Expresses climate concern,Does not mention
1679,941,PBS,Acknowledges,Expresses climate concern,Supports
1680,943,CNN,Acknowledges,Expresses climate concern,Supports
1681,943,CNN,Acknowledges,Expresses climate concern,Supports
1682,944,MSNBC,Neutral,Expresses climate concern,Does not mention
1683,944,MSNBC,Neutral,Expresses climate concern,Does not mention
1684,945,CNN,Acknowledges,Neutral,Neutral
1685,945,CNN,Acknowledges,Neutral,Neutral
1686,947,Fox,Acknowledges,Neutral,Neutral
1687,947,Fox,Acknowledges,Expresses climate concern,Supports
1688,948,CNN,Acknowledges,Expresses climate concern,Supports
1689,948,CNN,Acknowledges,Expresses climate concern,Supports
1690,949,MSNBC,Neutral,Neutral,Does not mention
1691,949,MSNBC,Acknowledges,Neutral,Does not mention
1692,951,CNN,Acknowledges,Neutral,Neutral
1693,951,CNN,Acknowledges,Neutral,Neutral
1694,952,CBS,Acknowledges,Expresses climate concern,Supports
1695,952,CBS,Acknowledges,Expresses climate concern,Supports
1696,953,CNN,Neutral,Expresses climate concern,Does not mention
1697,953,CNN,Neutral,Expresses climate concern,Does not mention
1698,954,CNN,Neutral,Neutral,Does not mention
1699,954,CNN,Neutral,Neutral,Does not mention
1700,955,MSNBC,Acknowledges,Expresses climate concern,Does not mention
1701,955,MSNBC,Neutral,Expresses climate concern,Does not mention
1702,956,PBS,Acknowledges,Expresses climate concern,Does not mention
1703,956,PBS,Neutral,Expresses climate concern,Does not mention
1704,957,PBS,Acknowledges,Expresses climate concern,Does not mention
1705,957,PBS,Neutral,Expresses climate concern,Does not mention
1706,958,Fox,Neutral,Neutral,Opposes
1707,958,Fox,Neutral,Neutral,Opposes
1708,959,CNN,Neutral,Neutral,Neutral
1709,959,CNN,Neutral,Neutral,Neutral
1710,960,Fox,Neutral,Neutral,Does not mention
1711,960,Fox,Neutral,Neutral,Does not mention
1712,961,CNN,Acknowledges,Neutral,Does not mention
1713,961,CNN,Neutral,Neutral,Does not mention
1714,963,CNN,Acknowledges,Expresses climate concern,Supports
1715,963,CNN,Acknowledges,Neutral,Supports
1716,965,CNN,Acknowledges,Expresses climate concern,Supports
1717,965,CNN,Acknowledges,Neutral,Supports
1718,966,MSNBC,Acknowledges,Expresses climate concern,Supports
1719,966,MSNBC,Acknowledges,Expresses climate concern,Supports
1720,967,CNN,Acknowledges,Neutral,Supports
1721,967,CNN,Acknowledges,Neutral,Supports
1722,968,CNN,Neutral,Neutral,Does not mention
1723,968,CNN,Neutral,Neutral,Does not mention
1724,969,CNN,Neutral,Neutral,Does not mention
1725,969,CNN,Neutral,Neutral,Does not mention
1726,970,Fox,Neutral,Expresses opposition to climate concern,Does not mention
1727,970,Fox,Neutral,Neutral,Does not mention
1728,971,CBS,Neutral,Neutral,Does not mention
1729,971,CBS,Neutral,Neutral,Does not mention
1730,972,MSNBC,Neutral,Neutral,Does not mention
1731,972,MSNBC,Neutral,Neutral,Neutral
1732,973,CBS,Neutral,Neutral,Does not mention
1733,973,CBS,Neutral,Neutral,Does not mention
1734,974,CNN,Acknowledges,Neutral,Does not mention
1735,974,CNN,Acknowledges,Neutral,Does not mention
1736,975,CNN,Acknowledges,Neutral,Neutral
1737,975,CNN,Acknowledges,Neutral,Neutral
1738,977,CNN,Acknowledges,Expresses climate concern,Does not mention
1739,977,CNN,Acknowledges,Expresses climate concern,Supports
1740,978,Fox,Acknowledges,Neutral,Neutral
1741,978,Fox,Acknowledges,Expresses climate concern,Neutral
1742,979,CNN,Acknowledges,Neutral,Neutral
1743,979,CNN,Acknowledges,Neutral,Neutral
1744,980,Fox,Neutral,Neutral,Does not mention
1745,980,Fox,Neutral,Neutral,Opposes
1746,981,CNN,Acknowledges,Expresses climate concern,Does not mention
1747,981,CNN,Acknowledges,Expresses climate concern,Does not mention
1748,982,MSNBC,Acknowledges,Expresses climate concern,Neutral
1749,982,MSNBC,Acknowledges,Expresses climate concern,Neutral
1750,983,MSNBC,Acknowledges,Neutral,Does not mention
1751,983,MSNBC,Acknowledges,Neutral,Does not mention
1752,984,CNN,Acknowledges,Expresses climate concern,Supports
1753,984,CNN,Neutral,Expresses climate concern,Supports
1754,985,CNN,Neutral,Neutral,Does not mention
1755,985,CNN,Neutral,Neutral,Does not mention
1756,989,CNN,Acknowledges,Neutral,Supports
1757,989,CNN,Neutral,Expresses climate concern,Does not mention
